description,price,image,market
Gaseosa Lima Limon Coto 2250cc,"$1.073,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00574000/00574026.jpg?3.0.165,Coto
Gaseosa Pomelo Coto 2250cc,"$1.073,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00574000/00574030.jpg?3.0.165,Coto
Gaseosa Naranja Coto 2250cc,"$1.073,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00574000/00574029.jpg?3.0.165,Coto
Cebolla Seleccionada En Bolsita X Kg,"$479,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00000600/00000615.jpg?3.0.165,Coto
Agua Mineral BONAQUA Sin Gas 2 Lt,"$960,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00245000/00245034.jpg?3.0.165,Coto
Cepillo Dental COLGATE Extra Clean Medio Cerdas Multinivel 3u,"$1.449,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00464600/00464649.jpg?3.0.165,Coto
Helado P/Perro Crema Dr. Zoo Paq 50 Grm,"$243,33",https://static.cotodigital3.com.ar/sitios/fotos/medium/00502600/00502600.jpg?3.0.165,Coto
Helado P/Perro Salchicha Y Qu Dr. Zoo Paq 50 Grm,"$243,33",https://static.cotodigital3.com.ar/sitios/fotos/medium/00502600/00502601.jpg?3.0.165,Coto
Gaseosa Doble Cola   Botella 2.25 L ,"$1.100,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00485000/00485077.jpg?3.0.165,Coto
Gaseosa Doble Cola   Botella 2.25 L ,"$1.100,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00485000/00485078.jpg?3.0.165,Coto
Gaseosa DOBLE COLA    Botella 2.25 L ,"$1.100,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00485000/00485076.jpg?3.0.165,Coto
Gaseosa DOBLE COLA    Botella 2.25 L ,"$1.100,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00079700/00079713.jpg?3.0.165,Coto
Cebolla Tubo . Bsa 1 Kgm,"$489,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00070200/00070278.jpg?3.0.165,Coto
Alfajor Mani Fulbito 30g,"$146,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00562300/00562312.jpg?3.0.165,Coto
Lima P/Uñas Repuesto Amope Amope Bli 1 Uni,"$491,01",https://static.cotodigital3.com.ar/sitios/fotos/medium/00459000/00459084.jpg?3.0.165,Coto
Prepizza Rustica Tomate X 1 Uni,"$491,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00014400/00014466.jpg?3.0.165,Coto
Resaltador SHARPIE  Varios Colores 4 Unidades,"$1.969,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00291200/00291246.jpg?3.0.165,Coto
Pata Con Piel X Uni (400 Gr) Refrigerados,"$989,96",https://static.cotodigital3.com.ar/sitios/fotos/medium/00048500/00048535.jpg?3.0.165,Coto
"Gaseosa Tónica Suave Cunnington 2,25l","$1.114,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00568400/00568478.jpg?3.0.165,Coto
"Gaseosa Pomelo Suave Cunnington 2,25l","$1.114,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00568400/00568479.jpg?3.0.165,Coto
"Gaseosa Naranja Suave Cunnington 2,25l","$1.114,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00568400/00568480.jpg?3.0.165,Coto
"Gaseosa Cola Suave Cunnington 2,25l","$1.114,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00568400/00568477.jpg?3.0.165,Coto
Gaseosa Lima Limón Sabor Suave Cunnington 2250ml,"$1.114,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00566000/00566098.jpg?3.0.165,Coto
description,price,image,supermercado
Agua Con Gas Mineral Villavicencio 1500c,"$748,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00574400/00574445.jpg?3.0.165,Coto
Agua Sin Gas Mineral Villavicencio 1500c,"$748,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00574400/00574451.jpg?3.0.165,Coto
Zapallo Kuky   Xkg,"$499,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00053100/00053155.jpg?3.0.165,Coto
Repollo Blanco X Kg,"$499,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00000600/00000678.jpg?3.0.165,Coto
Set De Geometría Pizzini 3 Piezas,"$499,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00036100/00036154.jpg?3.0.165,Coto
Pepino .   Xkg,"$499,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00000600/00000665.jpg?3.0.165,Coto
Zapallo Japones   Xkg,"$499,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00017600/00017625.jpg?3.0.165,Coto
Perchas Reforzadas X8 Unidades . . .,"$3.995,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00492300/00492378.jpg?3.0.165,Coto
Carbon . Grill Uni 1 Uni,"$1.999,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00473300/00473316.jpg?3.0.165,Coto
Agua Desmin Desmineralizad 5l . . .,"$2.499,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00488900/00488939.jpg?3.0.165,Coto
Cuchara De Te X6 Acero Inoxidab . . .,"$2.999,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00235100/00235196.jpg?3.0.165,Coto
"Donut Rosa Rellena De Dulce De Leche
","$499,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00011800/00011845.jpg?3.0.165,Coto
"Donut Glaseada
","$499,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00011800/00011846.jpg?3.0.165,Coto
"Donut Bañada En Chocolate Rellena De Dulce De Leche
","$499,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00011800/00011853.jpg?3.0.165,Coto
Mascaras De Protección Ppr 1 Unidad,"$500,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00493400/00493422.jpg?3.0.165,Coto
Agua Sin Gas Mineral Nestlé 1.5 L,"$754,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00082500/00082515.jpg?3.0.165,Coto
Cepillo De Dientes COLGATE Triple Acción 2 U,"$1.009,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00224300/00224342.jpg?3.0.165,Coto
Boligrafo BIC Cristal 3 Unidades Varios Colores,"$1.519,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00490800/00490836.jpg?3.0.165,Coto
Gaseosa MIRINDA  Manzana Botella 2.25 L ,"$1.140,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00178300/00178318.jpg?3.0.165,Coto
Gaseosa Pomelo Mirinda 2.25 Ltr,"$1.140,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00544000/00544061.jpg?3.0.165,Coto
"PAMPERS Baby Dry Hipoalergénico, Pañales Desechables Talle Xg 58 Unidades","$29.558,04",https://static.cotodigital3.com.ar/sitios/fotos/medium/00560400/00560499.jpg?3.0.165,Coto
Cinta Antideslizante 25 Mm X 4.5mts . . .,"$2.298,85",https://static.cotodigital3.com.ar/sitios/fotos/medium/00474100/00474181.jpg?3.0.165,Coto
Gaseosa Naranja Cunnington 2250ml,"$1.153,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00566100/00566102.jpg?3.0.165,Coto
Gaseosa Lima Limón Classic Cunnington 2250ml,"$1.153,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00566000/00566099.jpg?3.0.165,Coto
Turron Mani . Bariloche X 25 Grm,"$128,21",https://static.cotodigital3.com.ar/sitios/fotos/medium/00482300/00482392.jpg?3.0.165,Coto
Agua Con Gas Benedictino 1.5l,"$770,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00575300/00575366.jpg?3.0.165,Coto
Agua Sin Gas Baja En Sodio Benedictino 1.5l,"$770,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00575300/00575363.jpg?3.0.165,Coto
Pañal Ultraconfort Dia Noche T:G Huggies 60u,"$30.871,18",https://static.cotodigital3.com.ar/sitios/fotos/medium/00572500/00572538.jpg?3.0.165,Coto
Cepillo De Dientes COLGATE Kids 2u,"$1.031,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00470400/00470454.jpg?3.0.165,Coto
Esponja Acero Ultra Patito Vileda 1u.,"$518,84",https://static.cotodigital3.com.ar/sitios/fotos/medium/00565200/00565263.jpg?3.0.165,Coto
Leche Entera COTO Sachet 1 L,"$519,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00010200/00010226.jpg?3.0.165,Coto
Leche Parcialmente Descremada COTO 1l,"$519,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00010400/00010491.jpg?3.0.165,Coto
Cinta Multiuso Python 9 M Rojo Alta Resistencia,"$4.699,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00525700/00525731.jpg?3.0.165,Coto
Cinta Multiuso Python 9 M Negro,"$4.699,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00510700/00510769.jpg?3.0.165,Coto
Cinta Multiuso Python 9 M Azul Alta Resistencia,"$4.699,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00525700/00525734.jpg?3.0.165,Coto
Cinta Multiuso Python 9 M Blanco Alta Resistencia,"$4.699,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00525700/00525730.jpg?3.0.165,Coto
Cinta Multiuso Python 9 M Gris,"$4.699,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00510700/00510770.jpg?3.0.165,Coto
Cinta Multiuso Python 9 M Azul Alta Resistencia,"$4.699,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00525700/00525732.jpg?3.0.165,Coto
Cinta Multiuso Python 9 M Amarillo Alta Resistencia,"$4.699,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00525700/00525733.jpg?3.0.165,Coto
Preservativos Ultra Resisten Tulipan Cja 6 Uni,"$3.132,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00479400/00479466.jpg?3.0.165,Coto
Preservativos TULIPAN Texturado Bli 6 Uni,"$3.132,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00116200/00116239.jpg?3.0.165,Coto
Preservativos . TULIPAN Bli 6 Uni,"$3.132,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00103800/00103812.jpg?3.0.165,Coto
Vinagre De Alcohol Silva 5 Ltr,"$2.611,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00561000/00561001.jpg?3.0.165,Coto
Fibra AYUDÍN Para Baño Y Cocina 2 Un,"$1.044,52",https://static.cotodigital3.com.ar/sitios/fotos/medium/00463900/00463908.jpg?3.0.165,Coto
Fibra Esponja . Glow X 2 Uni,"$1.047,10",https://static.cotodigital3.com.ar/sitios/fotos/medium/00501800/00501818.jpg?3.0.165,Coto
Turron Mani ARCOR 25g,"$130,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00112600/00112643.jpg?3.0.165,Coto
Cactus X 5l . . .,"$2.639,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00286700/00286754.jpg?3.0.165,Coto
Lija Al Agua Grano 80 . . .,"$527,85",https://static.cotodigital3.com.ar/sitios/fotos/medium/00498900/00498999.jpg?3.0.165,Coto
Lija Al Agua Grano 180 . . .,"$527,85",https://static.cotodigital3.com.ar/sitios/fotos/medium/00498900/00498970.jpg?3.0.165,Coto
Lija Al Agua Grano 240 . . .,"$527,85",https://static.cotodigital3.com.ar/sitios/fotos/medium/00498900/00498975.jpg?3.0.165,Coto
Lija Al Agua Grano 150 . . .,"$527,85",https://static.cotodigital3.com.ar/sitios/fotos/medium/00498900/00498968.jpg?3.0.165,Coto
Lija Al Agua Grano 120 . . .,"$527,85",https://static.cotodigital3.com.ar/sitios/fotos/medium/00498900/00498966.jpg?3.0.165,Coto
Lija Al Agua Grano 220 . . .,"$527,85",https://static.cotodigital3.com.ar/sitios/fotos/medium/00498900/00498971.jpg?3.0.165,Coto
Lija Al Agua100 Al Agua Grano 100 . . .,"$527,85",https://static.cotodigital3.com.ar/sitios/fotos/medium/00498900/00498961.jpg?3.0.165,Coto
Lija Al Agua Grano 60 . . .,"$527,85",https://static.cotodigital3.com.ar/sitios/fotos/medium/00498900/00498998.jpg?3.0.165,Coto
Sacapuntas MAPED Igloo Depósito 1 Unidad,"$529,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00102600/00102647.jpg?3.0.165,Coto
Puerro X Uni,"$529,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00046600/00046632.jpg?3.0.165,Coto
Prepizza De Tomate Mediana COTO,"$529,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00044100/00044101.jpg?3.0.165,Coto
Briquetas Briquetas X 3k Grill Bol 3 Kgm,"$1.599,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00473300/00473351.jpg?3.0.165,Coto
Gaseosa PRITTY  Limón Botella 3 L ,"$1.600,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00282700/00282767.jpg?3.0.165,Coto
Prepizza Rustica Cebolla X 1 Uni,"$534,99",https://static.cotodigital3.com.ar/sitios/fotos/medium/00014400/00014467.jpg?3.0.165,Coto
Preservativos Texturado Prime Skin 6 Uni,"$3.219,25",https://static.cotodigital3.com.ar/sitios/fotos/medium/00483500/00483569.jpg?3.0.165,Coto
Preservativos PRIME Skyn 6 Uni,"$3.219,25",https://static.cotodigital3.com.ar/sitios/fotos/medium/00230300/00230357.jpg?3.0.165,Coto
Bolsa De Consorcio Extra Grande 80x110 Glow 10u,"$5.366,28",https://static.cotodigital3.com.ar/sitios/fotos/medium/00574500/00574542.jpg?3.0.165,Coto
Elementos De Prote Máscara Protec 2life Paq 1 Uni,"$536,73",https://static.cotodigital3.com.ar/sitios/fotos/medium/00511800/00511870.jpg?3.0.165,Coto
"Jugo HI-C Manzana 2,25 Lt","$1.210,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00479800/00479854.jpg?3.0.165,Coto
"Jugo HI-C Naranja 2,25 Lt","$1.210,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00479800/00479853.jpg?3.0.165,Coto
Pila Aa Alcalina Chica Enegrizer X 8 Uni,"$4.309,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00008600/00008602.jpg?3.0.165,Coto
Microfibra PAPER MATE Flair Varios Colores 4 Unidades,"$2.159,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00246700/00246726.jpg?3.0.165,Coto
Pilas Alcalinas Aa X4 Blister . . .,"$2.159,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00474800/00474830.jpg?3.0.165,Coto
Briquetas Los Leños 1 Uni,"$2.699,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00537300/00537347.jpg?3.0.165,Coto
Briquetas Briquetas X 5k Carbocor Bol 1 Sob,"$2.699,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00473500/00473559.jpg?3.0.165,Coto
