description,price,image,market,quantity,unit
Bacha  LKM3 + Columna CKC Vanitory Ferrum Bari,"$ 188.345,00",https://carrefourar.vtexassets.com/arquivos/ids/397635-170-170?v=638333260524970000&width=170&height=170&aspect=true,Carrefour,,
Juego Baño Ferrum Bari Inodoro Corto + Deposito + Bidet,"$ 584.750,00",https://carrefourar.vtexassets.com/arquivos/ids/397586-170-170?v=638333258805930000&width=170&height=170&aspect=true,Carrefour,,
Inodoro corto + tapa Ferrum Marina,"$ 1.086.705,00",https://carrefourar.vtexassets.com/arquivos/ids/397464-170-170?v=638333258635500000&width=170&height=170&aspect=true,Carrefour,,
Inodoro corto + tapa Ferrum Veneto,"$ 602.215,00",https://carrefourar.vtexassets.com/arquivos/ids/397280-170-170?v=638333258421000000&width=170&height=170&aspect=true,Carrefour,,
Café instantáneo Nescafé dolca mixes latte doypack .,"$ 943,00",https://carrefourar.vtexassets.com/arquivos/ids/356816-170-170?v=638252862879900000&width=170&height=170&aspect=true,Carrefour,125.0,g
Café instantaneo torrado Dolca origenes dp .,"$ 4.745,00",https://carrefourar.vtexassets.com/arquivos/ids/419352-170-170?v=638361795818770000&width=170&height=170&aspect=true,Carrefour,170.0,g
Café instantaneo Dolca suave origenes dp .,"$ 4.745,00",https://carrefourar.vtexassets.com/arquivos/ids/419348-170-170?v=638361795786470000&width=170&height=170&aspect=true,Carrefour,170.0,g
Café instantaneo Dolca suave origenes .,"$ 4.745,00",https://carrefourar.vtexassets.com/arquivos/ids/419347-170-170?v=638361795777430000&width=170&height=170&aspect=true,Carrefour,170.0,g
Infusión a base de café Arlistan en frasco .,"$ 2.585,00",https://carrefourar.vtexassets.com/arquivos/ids/386323-170-170?v=638318586628330000&width=170&height=170&aspect=true,Carrefour,100.0,g
Cebada tostada Carrefour classic instantaneo .,"$ 2.059,00",https://carrefourar.vtexassets.com/arquivos/ids/386840-170-170?v=638318706240270000&width=170&height=170&aspect=true,Carrefour,170.0,g
Filtro de café Essential Nº,"$ 2.379,00",https://carrefourar.vtexassets.com/arquivos/ids/250660-170-170?v=637931456126300000&width=170&height=170&aspect=true,Carrefour,4.0 x 30.0,
Café instantaneo Dolca origenes en frasco .,"$ 5.530,00",https://carrefourar.vtexassets.com/arquivos/ids/419351-170-170?v=638361795811400000&width=170&height=170&aspect=true,Carrefour,170.0,g
Café instantaneo Dolca origenes .,"$ 4.040,00",https://carrefourar.vtexassets.com/arquivos/ids/419350-170-170?v=638361795803630000&width=170&height=170&aspect=true,Carrefour,100.0,g
Filtro de café  .,"$ 3.119,00",https://carrefourar.vtexassets.com/arquivos/ids/163723-170-170?v=637467708881300000&width=170&height=170&aspect=true,Carrefour,,
Café instantaneo Dolca suave origenes en frasco .,"$ 4.040,00",https://carrefourar.vtexassets.com/arquivos/ids/419346-170-170?v=638361795767600000&width=170&height=170&aspect=true,Carrefour,100.0,g
Filtro de café Domestic número 4 .,"$ 2.239,00",https://carrefourar.vtexassets.com/arquivos/ids/163726-170-170?v=637467708901500000&width=170&height=170&aspect=true,Carrefour,,
Filtro de café Essential Nº,"$ 2.179,00",https://carrefourar.vtexassets.com/arquivos/ids/250662-170-170?v=637931461912500000&width=170&height=170&aspect=true,Carrefour,2.0 x 30.0,
Filtro de café tela .,"$ 1.690,00",https://carrefourar.vtexassets.com/arquivos/ids/166489-170-170?v=637467727966430000&width=170&height=170&aspect=true,Carrefour,,
Infusion a base de café Arlistan en frasco .,"$ 1.350,00",https://carrefourar.vtexassets.com/arquivos/ids/389276-170-170?v=638320271026500000&width=170&height=170&aspect=true,Carrefour,50.0,g
Filtro de café número  .,"$ 2.169,00",https://carrefourar.vtexassets.com/arquivos/ids/163728-170-170?v=637467708913400000&width=170&height=170&aspect=true,Carrefour,,
Cebada tostada Carrefour classic instantaneo dp .,"$ 1.546,09",https://carrefourar.vtexassets.com/arquivos/ids/386922-170-170?v=638318706583670000&width=170&height=170&aspect=true,Carrefour,100.0,g
Café instantaneo cremoso Dolca cortado .,"$ 1.440,00",https://carrefourar.vtexassets.com/arquivos/ids/426389-170-170?v=638385204284400000&width=170&height=170&aspect=true,Carrefour,125.0,g
Filtro de café Domestic número 2 .,"$ 1.835,00",https://carrefourar.vtexassets.com/arquivos/ids/163727-170-170?v=637467708907630000&width=170&height=170&aspect=true,Carrefour,,
Cápsulas de café Cabrales dimattina espressarte x,"$ 5.420,00",https://carrefourar.vtexassets.com/arquivos/ids/229190-170-170?v=637729235860030000&width=170&height=170&aspect=true,Carrefour,,
Cápsulas de café Jacobs lungo int,"$ 4.560,00",https://carrefourar.vtexassets.com/arquivos/ids/197409-170-170?v=637523693014470000&width=170&height=170&aspect=true,Carrefour,6.0 x 10.0,
Cápsulas de café Lor profondo lungo int,"$ 4.925,00",https://carrefourar.vtexassets.com/arquivos/ids/197406-170-170?v=637523693001200000&width=170&height=170&aspect=true,Carrefour,8.0 x 10.0,
Capsula de café Macchiato grosso,"$ 5.480,00",https://carrefourar.vtexassets.com/arquivos/ids/367009-170-170?v=638277030913600000&width=170&height=170&aspect=true,Carrefour,,
Cápsulas de café reutilizables Domestic para Dolce Gusto .,"$ 9.519,00",https://carrefourar.vtexassets.com/arquivos/ids/234465-170-170?v=637783917143200000&width=170&height=170&aspect=true,Carrefour,,
Café en cápsulas Lavazza lungo leggero x,"$ 9.675,00",https://carrefourar.vtexassets.com/arquivos/ids/257516-170-170?v=638001634722870000&width=170&height=170&aspect=true,Carrefour,,
Cápsulas de café reutilizables Domestic para Nespresso .,"$ 7.619,00",https://carrefourar.vtexassets.com/arquivos/ids/172696-170-170?v=637468549472430000&width=170&height=170&aspect=true,Carrefour,,
Cápsulas de café Lor satinato int,"$ 4.925,00",https://carrefourar.vtexassets.com/arquivos/ids/197404-170-170?v=637523692993830000&width=170&height=170&aspect=true,Carrefour,6.0 x 10.0,
Porta filtro para café número  .,"$ 2.799,00",https://carrefourar.vtexassets.com/arquivos/ids/163720-170-170?v=637467708868800000&width=170&height=170&aspect=true,Carrefour,,
Cápsulas de café Lor forza int,"$ 4.925,00",https://carrefourar.vtexassets.com/arquivos/ids/197403-170-170?v=637523692990530000&width=170&height=170&aspect=true,Carrefour,9.0 x 10.0,
Cápsulas de café Lor sontuoso int,"$ 4.925,00",https://carrefourar.vtexassets.com/arquivos/ids/197405-170-170?v=637523692997270000&width=170&height=170&aspect=true,Carrefour,8.0 x 10.0,
Café en cápsulas Lavazza deciso intensidad 10 .,"$ 9.675,00",https://carrefourar.vtexassets.com/arquivos/ids/172701-170-170?v=637468549510900000&width=170&height=170&aspect=true,Carrefour,,
Cerveza rubia Schneider .,"$ 690,00",https://carrefourar.vtexassets.com/arquivos/ids/191375-170-170?v=637511788765400000&width=170&height=170&aspect=true,Carrefour,710.0,cc
Cerveza blanca Quilmes hinchada en lata  .,"$ 4.788,00",https://carrefourar.vtexassets.com/arquivos/ids/342946-170-170?v=638225228650000000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza sin alcohol Heineken en lata .,"$ 950,00",https://carrefourar.vtexassets.com/arquivos/ids/310870-170-170?v=638156087630100000&width=170&height=170&aspect=true,Carrefour,335.0,cc
Cerveza roja Imperial lata .,"$ 1.035,00",https://carrefourar.vtexassets.com/arquivos/ids/256219-170-170?v=637986102322700000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza blanca Heineken ños .,"$ 1.200,00",https://carrefourar.vtexassets.com/arquivos/ids/348297-170-170?v=638240031383970000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza rubia Imperial Apa .,"$ 1.035,00",https://carrefourar.vtexassets.com/arquivos/ids/191387-170-170?v=637511788898200000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza rubia Ipa Imperial .,"$ 1.035,00",https://carrefourar.vtexassets.com/arquivos/ids/191377-170-170?v=637511788783400000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza rubia Imperial lager .,"$ 951,00",https://carrefourar.vtexassets.com/arquivos/ids/191395-170-170?v=637511788996270000&width=170&height=170&aspect=true,Carrefour,710.0,cc
Cerveza extra stout Guinnes lata .,"$ 1.650,00",https://carrefourar.vtexassets.com/arquivos/ids/268999-170-170?v=638074042164700000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza rubia Miller .,"$ 1.050,00",https://carrefourar.vtexassets.com/arquivos/ids/259080-170-170?v=638023220977670000&width=170&height=170&aspect=true,Carrefour,710.0,cc
Cerveza rubia Imperial extra lager en lata .,"$ 1.005,00",https://carrefourar.vtexassets.com/arquivos/ids/357691-170-170?v=638253033522470000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza rubia Imperial golden lata .,"$ 951,00",https://carrefourar.vtexassets.com/arquivos/ids/239286-170-170?v=637834891776800000&width=170&height=170&aspect=true,Carrefour,710.0,cc
Cerveza negra Salta cautiva en lata .,"$ 1.005,00",https://carrefourar.vtexassets.com/arquivos/ids/272099-170-170?v=638101685212170000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza honey Pampa brewing lata .,"$ 1.400,00",https://carrefourar.vtexassets.com/arquivos/ids/268998-170-170?v=638074042156570000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza blanca lager Amstel en lata .,"$ 858,00",https://carrefourar.vtexassets.com/arquivos/ids/367632-170-170?v=638283314748470000&width=170&height=170&aspect=true,Carrefour,710.0,cc
Cerveza artesanal scotch Antares lata .,"$ 1.280,00",https://carrefourar.vtexassets.com/arquivos/ids/268970-170-170?v=638074041913000000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Inodoro largo + depósito + bidet  + tapas Ferrum Milena,"$ 2.730.735,00",https://carrefourar.vtexassets.com/arquivos/ids/396996-170-170?v=638333258140100000&width=170&height=170&aspect=true,Carrefour,,
Grifería lavatorio baño de pared Piazza Mind,"$ 141.005,00",https://carrefourar.vtexassets.com/arquivos/ids/390847-170-170?v=638321327058070000&width=170&height=170&aspect=true,Carrefour,,
Bacha Baño Lavatorio Apoyo Mesada Piazza A Negro,"$ 251.535,00",https://carrefourar.vtexassets.com/arquivos/ids/390788-170-170?v=638321326324870000&width=170&height=170&aspect=true,Carrefour,,
Bacha cocina pileta simple Johnson Acero Luxor Compact SI,"$ 183.455,00",https://carrefourar.vtexassets.com/arquivos/ids/390677-170-170?v=638321325805770000&width=170&height=170&aspect=true,Carrefour,,
Bacha cocina pileta doble Johnson Acero Zara D,"$ 278.475,00",https://carrefourar.vtexassets.com/arquivos/ids/390668-170-170?v=638321325802800000&width=170&height=170&aspect=true,Carrefour,,
Bacha cocina pileta doble Johnson Acero C,"$ 100.895,00",https://carrefourar.vtexassets.com/arquivos/ids/390471-170-170?v=638321325005430000&width=170&height=170&aspect=true,Carrefour,,
Bacha cocina pileta simple Johnson Acero Luxor Si,"$ 199.955,00",https://carrefourar.vtexassets.com/arquivos/ids/390154-170-170?v=638321271042300000&width=170&height=170&aspect=true,Carrefour,,
Bidet  monocomando Ferrum Andina BEA,"$ 114.145,00",https://carrefourar.vtexassets.com/arquivos/ids/383589-170-170?v=638315987916170000&width=170&height=170&aspect=true,Carrefour,,
Bacha baño lavatorio de encastre Ferrum Elea LO,"$ 204.935,00",https://carrefourar.vtexassets.com/arquivos/ids/383540-170-170?v=638315986384200000&width=170&height=170&aspect=true,Carrefour,,
Bacha pileta lavadero de colgar Ferrum PLH,"$ 208.585,00",https://carrefourar.vtexassets.com/arquivos/ids/383413-170-170?v=638315967320900000&width=170&height=170&aspect=true,Carrefour,,
Depósito descarga dual mochila Ferrum Bari DKW,"$ 226.870,00",https://carrefourar.vtexassets.com/arquivos/ids/383363-170-170?v=638315963959800000&width=170&height=170&aspect=true,Carrefour,,
Bacha baño lavatorio  Ferrum Bari LKM,"$ 112.330,00",https://carrefourar.vtexassets.com/arquivos/ids/383364-170-170?v=638315963960270000&width=170&height=170&aspect=true,Carrefour,,
Tabla Vidrio Accesorio Johnson Cocina Bacha Quadra Mini Q,"$ 54.330,00",https://carrefourar.vtexassets.com/arquivos/ids/374123-170-170?v=638308289299300000&width=170&height=170&aspect=true,Carrefour,,
Griferia ducha de exterior con transferencia FV Coty,"$ 294.485,00",https://carrefourar.vtexassets.com/arquivos/ids/374058-170-170?v=638308284916970000&width=170&height=170&aspect=true,Carrefour,,
Set accesorios de baño kit  Piazza Cube,"$ 80.920,00",https://carrefourar.vtexassets.com/arquivos/ids/374003-170-170?v=638308279401770000&width=170&height=170&aspect=true,Carrefour,,
Jabonera angular rejilla cromada para ducha baño Piazza,"$ 27.230,00",https://carrefourar.vtexassets.com/arquivos/ids/373983-170-170?v=638308279391270000&width=170&height=170&aspect=true,Carrefour,,
Porta filtro para café número  .,"$ 3.219,00",https://carrefourar.vtexassets.com/arquivos/ids/163724-170-170?v=637467708891670000&width=170&height=170&aspect=true,Carrefour,,
Pack x ápsulas para café Caffettino recargables,"$ 10.990,00",https://carrefourar.vtexassets.com/arquivos/ids/200759-170-170?v=637551293420200000&width=170&height=170&aspect=true,Carrefour,,
Molinillo Indo Deli capuchino .,"$ 3.225,00",https://carrefourar.vtexassets.com/arquivos/ids/201526-170-170?v=637557484122330000&width=170&height=170&aspect=true,Carrefour,40.0,g
Pack x ápsulas para café Caffettino recargables,"$ 9.990,00",https://carrefourar.vtexassets.com/arquivos/ids/200760-170-170?v=637551293426430000&width=170&height=170&aspect=true,Carrefour,,
Cerveza nitro cream Pampa Brewing stout lata .,"$ 1.400,00",https://carrefourar.vtexassets.com/arquivos/ids/269000-170-170?v=638074042173100000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza artesanal honey Antares lata .,"$ 1.730,00",https://carrefourar.vtexassets.com/arquivos/ids/268968-170-170?v=638074041893600000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza blanca Schneider afa en lata .,"$ 849,00",https://carrefourar.vtexassets.com/arquivos/ids/369166-170-170?v=638291953941500000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza blanca retor Warsteiner pilsener .,"$ 1.875,00",https://carrefourar.vtexassets.com/arquivos/ids/371232-170-170?v=638300724198630000&width=170&height=170&aspect=true,Carrefour,1.0,l
Cerveza sin alcohol Imperial roja en lata .,"$ 800,00",https://carrefourar.vtexassets.com/arquivos/ids/408475-170-170?v=638343783252770000&width=170&height=170&aspect=true,Carrefour,355.0,cc
Cerveza amber ale Pampa Brewing lata .,"$ 1.400,00",https://carrefourar.vtexassets.com/arquivos/ids/268996-170-170?v=638074042138670000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza blanca Quilmes hinchada en lata .,"$ 892,50",https://carrefourar.vtexassets.com/arquivos/ids/342945-170-170?v=638225228637630000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza blanca Brahma en lata .,"$ 892,50",https://carrefourar.vtexassets.com/arquivos/ids/342943-170-170?v=638225228617630000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza artesanal kolsch Antares lata .,"$ 1.280,00",https://carrefourar.vtexassets.com/arquivos/ids/268969-170-170?v=638074041901570000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza blanca Warsteiner pilsener en lata .,"$ 1.100,00",https://carrefourar.vtexassets.com/arquivos/ids/371233-170-170?v=638300724210100000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza blanca Stella Artois vintage .,"$ 1.481,25",https://carrefourar.vtexassets.com/arquivos/ids/429136-170-170?v=638394614808630000&width=170&height=170&aspect=true,Carrefour,975.0,cc
Cerveza golden ale Pampa brewing lata .,"$ 1.400,00",https://carrefourar.vtexassets.com/arquivos/ids/268997-170-170?v=638074042147370000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza roja Rabieta honey .,"$ 1.650,00",https://carrefourar.vtexassets.com/arquivos/ids/268991-170-170?v=638074042093270000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza blanca Stella artois en lata .,"$ 1.260,00",https://carrefourar.vtexassets.com/arquivos/ids/373382-170-170?v=638306741397000000&width=170&height=170&aspect=true,Carrefour,710.0,cc
Cerveza rubia Rabieta ipa .,"$ 1.650,00",https://carrefourar.vtexassets.com/arquivos/ids/268990-170-170?v=638074042084200000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Cerveza rubia Imperial golden ligera en lara .,"$ 954,00",https://carrefourar.vtexassets.com/arquivos/ids/422636-170-170?v=638369721570270000&width=170&height=170&aspect=true,Carrefour,473.0,cc
Grifería ducha con transferencia Piazza Unique Lever,"$ 434.515,00",https://carrefourar.vtexassets.com/arquivos/ids/373905-170-170?v=638308268414430000&width=170&height=170&aspect=true,Carrefour,,
Grifería ducha de embutir flor de ducha bañera Piazza Novara,"$ 154.530,00",https://carrefourar.vtexassets.com/arquivos/ids/373873-170-170?v=638308268397200000&width=170&height=170&aspect=true,Carrefour,,
Porta cepillo de dientes accesorio de baño FV Epuyén 0169/L,"$ 49.760,00",https://carrefourar.vtexassets.com/arquivos/ids/373773-170-170?v=638308261024470000&width=170&height=170&aspect=true,Carrefour,,
Griferia cocina monocomando de mesada Piazza Gourmet,"$ 171.065,00",https://carrefourar.vtexassets.com/arquivos/ids/373056-170-170?v=638304008448900000&width=170&height=170&aspect=true,Carrefour,,
Porta rollo papel higiénico accesorio de baño FV Libby,"$ 54.355,00",https://carrefourar.vtexassets.com/arquivos/ids/372804-170-170?v=638303976812500000&width=170&height=170&aspect=true,Carrefour,,
